test-1	FALSE	TRUE
test-2	FALSE	TRUE
test-3	TRUE	FALSE
test-4	FALSE	TRUE
test-5	TRUE	FALSE
test-6	FALSE	TRUE
test-7	TRUE	FALSE
test-8	FALSE	TRUE
test-9	TRUE	FALSE
test-10	FALSE	TRUE
test-11	FALSE	TRUE
test-12	TRUE	FALSE
test-13	FALSE	TRUE
test-14	TRUE	FALSE
test-15	TRUE	FALSE
test-16	TRUE	FALSE
test-17	TRUE	FALSE
test-18	FALSE	TRUE
test-19	FALSE	TRUE
test-20	TRUE	FALSE
test-21	FALSE	TRUE
test-22	FALSE	TRUE
test-23	TRUE	FALSE
test-24	TRUE	FALSE
test-25	FALSE	TRUE
test-26	FALSE	TRUE
test-27	FALSE	TRUE
test-28	TRUE	FALSE
test-29	TRUE	FALSE
test-30	FALSE	TRUE
test-31	TRUE	FALSE
test-32	FALSE	TRUE
test-33	FALSE	TRUE
test-34	FALSE	TRUE
test-35	FALSE	TRUE
test-36	FALSE	TRUE
test-37	TRUE	FALSE
test-38	FALSE	TRUE
test-39	FALSE	TRUE
test-40	TRUE	FALSE
test-41	TRUE	FALSE
test-42	TRUE	FALSE
test-43	TRUE	FALSE
test-44	FALSE	TRUE
test-45	FALSE	TRUE
test-46	FALSE	TRUE
test-47	TRUE	FALSE
test-48	TRUE	FALSE
test-49	TRUE	FALSE
test-50	FALSE	TRUE
test-51	FALSE	TRUE
test-52	FALSE	TRUE
test-53	FALSE	TRUE
test-54	FALSE	TRUE
test-55	TRUE	FALSE
test-56	TRUE	FALSE
test-57	FALSE	TRUE
test-58	FALSE	TRUE
test-59	TRUE	FALSE
test-60	TRUE	FALSE
test-61	FALSE	TRUE
test-62	TRUE	FALSE
test-63	TRUE	FALSE
test-64	FALSE	TRUE
test-65	FALSE	TRUE
test-66	FALSE	TRUE
test-67	TRUE	FALSE
test-68	FALSE	TRUE
test-69	TRUE	FALSE
test-70	FALSE	TRUE
test-71	TRUE	FALSE
test-72	FALSE	TRUE
test-73	FALSE	TRUE
test-74	TRUE	FALSE
test-75	TRUE	FALSE
test-76	FALSE	TRUE
test-77	TRUE	FALSE
test-78	TRUE	FALSE
test-79	FALSE	TRUE
test-80	FALSE	TRUE
